mid,ln_ratio,mapname,approved,sr
519068,0.168141592920354,ClariS - Connect -TV MIX- (captin1) [Rumi's MX],1,3.77488
519264,0.33491912464319695,HHHxMMxST - oboro (17VA) [Hisoka],4,6.69948
519314,0.12874408828166053,sakuzyo - AXION (ljqandylee) [Ex-ray],1,6.62289
520330,0.04639412034910427,MiddleIsland - Achromat (iJinjin) [Tristan97's 4K White Another],1,4.64558
521142,0.14269141531322505,ice ft. NicoNico Chorus - Theme of Puella Magi (-Kamikaze-) [8K Lv. 10 New World],1,2.6149
521516,0.2351421188630491,HHH - Ignited Night (Shinzo-) [Blocko's 7K EXpert],1,3.79758
521826,0.09720176730486009,Team Grimoire - C18H27NO3 ([Shana Lesus]) [DC's 4K INFINITE],4,5.48275
522454,0.17647058823529413,Petit Rabbit's - Nichijou Decoration (Aii-) [Insane],1,3.46223
522938,0.024882024882024883,Nanahoshi Kangengakudan feat. Hatsune Miku - Rubik's Cube (Harbyter) [Ene's SC],1,4.25628
523169,0.1509090909090909,LiSA - Rising Hope -TV ver.- ([AyanoTatemaya]) [7K MX],1,4.49272
523391,0.0,YST - The Lost Dedicated (Zyph) [4K],4,5.73717
523602,0.14945054945054945,Martin Garrix - Animals (DrawdeX) [MX],1,3.25472
524443,0.02176541717049577,Azu - Haryu (asd123iii) [Another],1,4.38331
525200,0.0846740050804403,3R2 - Beyond the Horizon (hokin1995) [S.Demon's HD+],1,3.07864
526659,0.052026286966046005,Helblinde - Disconnected (deadbill) [Xleonq's 4K SC],4,4.13369
527730,0.2544987146529563,Team Grimoire - C18H27NO3 ([Shana Lesus]) [4K EXHAUST],4,4.53874
528184,0.026112759643916916,MiddleIsland - Achromat (iJinjin) [Tidek's 4K Insane],1,3.46021
528399,0.015599343185550082,Helblinde - Disconnected (deadbill) [Fullerene-'s 4K SHD],4,5.03694
529102,0.18319454958364875,M2U - Quo Vadis (JamesHappy) [4K MX],4,3.49602
529883,0.09979838709677419,"senya - Utakata, Ai no Mahoroba (Kyousuke-) [Usagi's 5K IN]",1,4.23894
529979,0.20273972602739726,M2U - Quo Vadis (JamesHappy) [4K HD],4,2.97977
530543,0.07868525896414343,xi - Garyou Tensei (LNP-) [4K HD],1,3.19357
530544,0.07527624309392265,xi - Garyou Tensei (LNP-) [4K MX],1,4.6523
530559,0.17061923583662714,xi - Garyou Tensei (LNP-) [Million's 7K MX],1,4.61628
530560,0.20711060948081264,xi - Garyou Tensei (LNP-) [Million's 7K SC],1,5.71281
530561,0.14156626506024098,xi - Garyou Tensei (LNP-) [Usagi's 7K HD],1,3.34937
531416,0.027707808564231738,void - Just Hold on (Skalim) [Fullerene's Shift],4,6.04323
531442,0.10970996216897856,hinayukki@sigotositeP - Tsugai Kogarashi -DIVA version- (biemote) [MX(Lv.12)],1,3.0445
531488,0.126232741617357,Chiyoko - Alice's Mad Tea Party (neonat) [lZenxl's MX],1,3.04262
532038,0.026931254429482635,MiddleIsland - Achromat (iJinjin) [4K Hard],1,2.97359
532104,0.21739130434782608,"Wakeshima Kanon - world's end, girl's rondo (Speed Up Ver.) (Eternalie) [LordRaika's SC]",1,4.27
532796,0.03360935216755967,Hypernite Industries - Speedcore 300 (nowsmart) [Extra],1,5.83658
532797,0.04121110176619008,Hypernite Industries - Speedcore 300 (nowsmart) [Hard],1,3.1471
532798,0.044470450555880635,Hypernite Industries - Speedcore 300 (nowsmart) [Insane],1,4.52107
533623,0.13256484149855907,sakuzyo - AXION (ljqandylee) [Pew's Insane],1,4.65917
534336,0.040498442367601244,MiddleIsland - Achromat (iJinjin) [Blocko's 7K Insane],1,4.3457
536166,0.0,Ayano Mashiro - ideal white (TV size) ([Shana Lesus]) [HD],1,2.8421
536713,0.12361809045226131,sakuzyo - AXION (ljqandylee) [Hard],1,3.47446
536900,0.285451197053407,SUN & LUNAR (CVMomoi Haruko & Nogawa Sakura) - Romantic summer (TV Size) ([Shana Lesus]) [HD],1,2.99542
537308,0.11675276752767527,Demetori - Kanjou no Matenrou ~ World's End (Hassou Tobii) [Marathon World],4,5.94794
537915,0.011811023622047244,SHK - Couple Breaking (Sky_Demon) [Sakura's HD],1,2.67759
538044,0.10022026431718062,"Wakeshima Kanon - world's end, girl's rondo (Speed Up Ver.) (Eternalie) [MX]",1,3.44458
538161,0.47258064516129034,Team Grimoire - C18H27NO3 ([Shana Lesus]) [Arvie's 7K GRAVITY],4,6.99805
540059,0.08686659772492245,xi - Wish upon Twin Stars (LNP-) [ADVANCED Lv.12],1,3.11568
540060,0.050364963503649635,xi - Wish upon Twin Stars (LNP-) [EXHAUST Lv.15],1,4.47607
540749,0.18084153983885407,Martin Garrix - Animals (DrawdeX) [nowsmart's SC],1,3.66208
541211,0.11490125673249552,M2U - Quo Vadis (JamesHappy) [Arcwin's 7K MX],4,3.84926
542264,0.034055727554179564,Helblinde - Disconnected (deadbill) [lZenxl's 7K SSSHD],4,6.73214
542688,0.14922279792746113,DragonForce - Defenders (Skalim) [Rage!! 6K],4,6.2118
542756,0.07333333333333333,Yak Won - Out Of The Blue (Ez2dj_7144) [4K Insane],4,3.95557
543232,0.09340101522842639,Yak Won - Out Of The Blue (Ez2dj_7144) [4K Hard],4,2.71633
543260,0.07582139848357203,Yak Won - Out Of The Blue (Ez2dj_7144) [7K Hard],4,3.03178
543414,0.23740392826643894,TAG - Romancing Layer (_S u w a k o_) [Lv.34],1,4.61686
543728,0.06638714185883997,Yak Won - Out Of The Blue (Ez2dj_7144) [7K Insane],4,3.96187
543937,0.026634382566585957,Qrispy Joybox feat.mao - Umeyukiyo (Okazaki Ushio) [Hard],1,2.83094
543947,0.11384615384615385,TAG - Romancing Layer (_S u w a k o_) [Lv.23],1,3.60395
544293,0.09833585476550681,TAG - Romancing Layer (_S u w a k o_) [Lv.14],1,2.55202
544835,0.0835881753312946,Yak Won - Out Of The Blue (Ez2dj_7144) [7K Normal],4,2.60549
544872,0.11534701857282502,Yak Won - Out Of The Blue (Ez2dj_7144) [5K Hard],4,3.08475
544884,0.03663003663003663,Yak Won - Out Of The Blue (Ez2dj_7144) [Mee's 4K Extra],4,4.20254
545015,0.10612244897959183,u's - Snow halation (TV Size) (DJPop) [4K SC],1,3.45329
545056,0.04234527687296417,Gojou Kai & Nakamura Meiko - fragment of tears ([-Seiryuu-]) [Hyper],1,2.86175
545057,0.011126564673157162,Gojou Kai & Nakamura Meiko - fragment of tears ([-Seiryuu-]) [Another],1,3.95871
545063,0.03585049580472922,Soleily - Violet Soul (Spy) [Spy VS. S.Star's EXHAUST Lv.14],1,3.77532
545317,0.010408326661329063,44teru-k remixed wa. - Isetsu Higanbana Daini -Shuusei no Lycoris- (liaoxingyao) [Another],1,3.82133
545318,0.014157014157014158,44teru-k remixed wa. - Isetsu Higanbana Daini -Shuusei no Lycoris- (liaoxingyao) [Hyper],1,2.82403
545406,0.06228373702422145,Yak Won - Out Of The Blue (Ez2dj_7144) [nowsmart's 5K Insane],4,4.11027
545589,0.011265164644714038,void - Valedict (pwhk) [Another],1,4.39267
545590,0.011312217194570135,void - Valedict (pwhk) [Black Another],1,5.79999
545591,0.010440835266821345,void - Valedict (pwhk) [Hyper],1,2.8951
545784,0.7233893557422969,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Conveyor Sokudo Max! Shinin'  Kaiten-zushi Sushi & Peace (LN Master)],4,6.1962
545785,0.9912839423399262,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Energy  Drin-ko Fein-chan! (LN Master)],4,6.49101
545786,0.9873737373737373,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Mathematics MA+MA = Magic! (LN Master)],4,6.25947
545952,0.03473053892215569,Cranky - La Campanella  Nu Rave (nowsmart) [4K HD],1,3.06296
546057,0.0,mami - Jousou Dystopia (imariL) [Tour de Force],1,4.03143
546497,0.06022408963585434,Soleily - Renatus (Fullerene-) [4K Hard],4,2.81
546498,0.040737148399612025,Soleily - Renatus (Fullerene-) [4K Hard+],4,3.70349
546499,0.03936688311688312,Soleily - Renatus (Fullerene-) [4K Insane],4,4.49164
546992,0.1754982984929509,Soleily - Renatus (Fullerene-) [LordRaika's 7K Hard],4,3.35013
546993,0.23102803738317756,Soleily - Renatus (Fullerene-) [LordRaika's 7K Insane],4,4.45829
547251,0.21328671328671328,Team Grimoire - C18H27NO3 ([Shana Lesus]) [StarCore's 4K ADVANCED],4,3.07032
547326,0.07019438444924406,Soleily - Violet Soul (Spy) [Mashiro's ADVANCED Lv.12],1,3.07391
547808,0.03234042553191489,Cranky - La Campanella  Nu Rave (nowsmart) [4K MX],1,3.92831
547810,0.038636363636363635,Cranky - La Campanella  Nu Rave (nowsmart) [6K HD],1,2.85382
547811,0.03977272727272727,Cranky - La Campanella  Nu Rave (nowsmart) [6K MX],1,3.84736
548005,0.18835370237239396,M2U - Quo Vadis (JamesHappy) [7K HD],4,3.33531
548859,0.0,mami - Jousou Dystopia (imariL) [Hyper],1,2.73549
548945,0.0,Cres - End Time (PyaKura) [Afterword],1,6.39661
549702,0.06358839050131926,Hommarju feat. mamiko - Katayoku No Tori (Awang411) [9th Twilight],4,5.43639
549849,0.002307692307692308,Soleily - Violet Soul (Spy) [Eulb's INFINITE Lv.14],1,3.8836
549881,0.160741885625966,Yak Won - Out Of The Blue (Ez2dj_7144) [Pew's 7K Extra],4,5.18065
550049,0.04590163934426229,Paitan - LEMON SUMMER (Yuutosan) [7K EXHAUST],1,4.46627
550388,0.0777496839443742,Hommarju feat. mamiko - Katayoku No Tori (Awang411) [7th Twilight],4,4.30018
550732,0.0891891891891892,Nizikawa - F.K.S. (Zan -) [EXHAUST Lv.14],1,3.76605
551155,0.0022975301550832855,Hoshizora Rin (CV.Iida Riho) & Nishikino Maki (CV.Pile) - Beat in Angel (dosyeru) [Another],1,3.9333
551163,0.046898638426626324,MiddleIsland - Achromat (iJinjin) [Fullerene's 4K Another],1,4.02646
551749,0.04030710172744722,Paitan - LEMON SUMMER (Yuutosan) [7K ADVANCED],1,3.19177
552142,0.07768052516411379,Nizikawa - F.K.S. (Zan -) [LNP's ADVANCED Lv.12],1,3.13121
552157,0.1447178002894356,Paitan - LEMON SUMMER (Yuutosan) [Zan's 4K EXHAUST],1,3.81066
552745,0.08202914193200216,Soleily - Renatus (Tidek) [Hard],1,3.25153
552746,0.0662557781201849,Soleily - Renatus (Tidek) [Insane],1,4.58506
552906,0.09864188706218728,Nizikawa - F.K.S. (Zan -) [Zan vs. LNP's GRAVITY Lv.16],1,4.67863
553344,0.16024340770791076,Paitan - LEMON SUMMER (Yuutosan) [puxtu's 4K ADVANCED],1,2.75523
553615,0.11253430924062215,Neru - Ningen Shikkaku (puxtu) [4K HD],4,2.88321
553617,0.0,Neru - Ningen Shikkaku (puxtu) [Arcwin's 4K MX],4,4.00563
553618,0.12473285408976102,Neru - Ningen Shikkaku (puxtu) [Blocko's 7K SC],4,5.94405
553620,0.11304347826086956,Neru - Ningen Shikkaku (puxtu) [Kami's 7K MX],4,4.47746
553621,0.22413793103448276,Neru - Ningen Shikkaku (puxtu) [LordRaika's 7K HD],4,3.24888
553622,0.07713992824192721,Neru - Ningen Shikkaku (puxtu) [Momo's 4K SC],4,4.37362
553623,0.03357093584732122,Neru - Ningen Shikkaku (puxtu) [Tidek's 4K SHD],4,5.02769
553820,0.07767624020887728,MiddleIsland - Achromat (iJinjin) [7K Black Another],1,6.18865
554108,0.08836524300441827,Helblinde - Disconnected (deadbill) [7K SSHD],4,6.42981
554269,0.11687087653157399,u's - Snow halation (TV Size) (DJPop) [5K SC],1,3.26216
554271,0.09468085106382979,u's - Snow halation (TV Size) (DJPop) [6K MX],1,2.75167
554273,0.1493877551020408,u's - Snow halation (TV Size) (DJPop) [6K SC],1,3.61467
554275,0.0967741935483871,u's - Snow halation (TV Size) (DJPop) [7K MX],1,3.22546
554277,0.1346027577150361,u's - Snow halation (TV Size) (DJPop) [7K SC],1,4.71687
554655,0.036089538602101415,Helblinde - Grief & Malice (Fullerene-) [Kriemhild  4K],4,4.67121
554698,0.19415292353823088,Falcom Sound Team jdk - OVER DRIVE (pporse) [Extra],4,5.67554
554742,0.09655688622754491,Soleily - Violet Soul (Spy) [victorica's GRAVITY Lv.15],1,4.10155
555227,0.0026246719160104987,Hoshizora Rin (CV.Iida Riho) & Nishikino Maki (CV.Pile) - Beat in Angel (dosyeru) [Hyper],1,2.82947
555817,0.1173780487804878,Falcom Sound Team jdk - OVER DRIVE (pporse) [Hard],4,3.13917
555884,0.057619816908992996,Falcom Sound Team jdk - OVER DRIVE (pporse) [Kawa's Insane],4,4.25486
556024,0.0951111111111111,u's - Snow halation (TV Size) (DJPop) [8K MX],1,3.30903
556026,0.13424124513618677,u's - Snow halation (TV Size) (DJPop) [8K SC],1,4.78431
556755,0.1893353941267388,Nizikawa - F.K.S. (Zan -) [Ichi's INFINITE Lv.15],1,4.28449
556970,0.17590618336886993,BeautifulDay - Christmas Memories (arviejhay) [Hard],1,3.54346
557226,0.09747755451047456,Hommarju feat. mamiko - Katayoku No Tori (Awang411) [5th Twilight],4,3.40083
557406,0.021062271062271064,bbn - Identic Conflict ([ S a k u r a ]) [Insane],1,4.41668
557813,0.028722157092614303,Soleily - Renatus (ExPew) [Hyper],1,3.21702
557819,0.16973886328725038,Soleily - Renatus (ExPew) [Another],1,4.86348
558355,0.02346041055718475,Warak - REANIMATE (Rayz141) [Hyper],1,3.2746
558382,0.13627992633517497,CHiCO with HoneyWorks - Sekai wa Koi ni Ochiteiru TV size (kifuera456) [HD],1,2.55259
558723,0.07245949926362298,Hommarju feat. mamiko - Katayoku No Tori (Awang411) [8th Twilight],4,4.95078
559470,0.17110036275695284,Yooh - FIRE FIRE -DARK BLAZE REMIX- (Shinzo-) [AL's INFINITE],1,4.57679
559471,0.15366317792578496,Yooh - FIRE FIRE -DARK BLAZE REMIX- (Shinzo-) [GRAVITY],1,5.67887
559657,0.9934673366834171,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [VERSUS! (LN Master)],4,6.70438
559712,0.07102803738317758,Camellia - werewolf howls. (Takane6) [ADVANCED Lv.12],1,3.16882
559713,0.10099573257467995,Camellia - werewolf howls. (Takane6) [EXHAUST Lv.14],1,4.23239
559923,0.9690909090909091,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Rainbow (LN Master)],4,4.65852
560526,0.024645257654966394,SHK - Halloween Party (DarkSider2442) [Kivi's Insane],4,4.35514
560602,0.033860045146726865,bbn - Identic Conflict ([ S a k u r a ]) [Mashiro's Hard],1,3.55319
560729,0.03996818452972758,Various - Yolomania Vol. 3A (Fullerene-) [(Marathon) DJ Sharpnel - Burst Linker [Wafles] 15],4,4.84922
560730,0.044187963726298435,Various - Yolomania Vol. 3A (Fullerene-) [(Marathon) Herb Alpert - Aranjuez (Mon Amour) [IcyWorld] 19],4,5.09612
560731,0.025238362310712283,Various - Yolomania Vol. 3A (Fullerene-) [Alex c. feat. Yasmin K. - Angel of Darkness [blaziken] 12],4,4.21534
560734,0.3843452082288008,Various - Yolomania Vol. 3A (Fullerene-) [Ariana Grande - Baby I [Leo137] 14],4,4.53621
560737,0.21573398215733983,Various - Yolomania Vol. 3A (Fullerene-) [BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 12],4,3.98124
560739,0.17779090372120496,Various - Yolomania Vol. 3A (Fullerene-) [BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 18],4,6.01574
560740,0.03716448726772195,Various - Yolomania Vol. 3A (Fullerene-) [BlackYooh vs. siromaru - BLACK or WHITE [7_VI] 14],4,4.37197
560741,0.047466666666666664,Various - Yolomania Vol. 3A (Fullerene-) [Camellia - Bangin' Burst [rCaliberGX] 17],4,5.28477
560744,0.018708240534521157,Various - Yolomania Vol. 3A (Fullerene-) [ETIA. vs MMSequence - DISCHARGE RUSH [10Dollar] 18],4,5.51787
560751,0.05749032614704257,Various - Yolomania Vol. 3A (Fullerene-) [NIKITA - DESPERATE [Yulanik] 11],4,3.66509
560754,0.0,Various - Yolomania Vol. 3A (Fullerene-) [Ray Riendeau - The Alchemist [Scintill] 18],4,5.04775
560755,0.2797761790567546,Various - Yolomania Vol. 3A (Fullerene-) [Skrillex with Diplo ft. G-Dragon and CL - Dirty Vibe [rog] 11],4,3.73117
560756,0.27259036144578314,Various - Yolomania Vol. 3A (Fullerene-) [Skrillex with Diplo ft. G-Dragon and CL - Dirty Vibe [rog] 14],4,4.20068
560760,0.0989010989010989,Various - Yolomania Vol. 3A (Fullerene-) [u's - After School NAVIGATORS [IronSheep] 14],4,4.31554
561044,0.06084396467124632,Garuru - Zero Gravity (Ryu Sei) [EX_ZERO],1,3.21492
561405,0.1589041095890411,Linked Horizon - Guren no Yumiya (TV Size ver.) (SpectorDG) [Muu's Hard+],1,2.79939
561923,0.021505376344086023,Tatsh - HEAVENLY MOON (Spy) [EXTREME],1,4.00325
562784,0.03568716780561883,ETIA. feat.Jenga - Say A Vengeance (LeiN-) [bbu2's Another],1,3.88484
563154,0.01979719942056977,Various - Yolomania Vol. 3A (Fullerene-) [Alex c. feat. Yasmin K. - Angel Of Darkness [Leo137] 13],4,4.20428
563155,0.0013736263736263737,Various - Yolomania Vol. 3A (Fullerene-) [Anthony Donato - The 8th Era (Short Cut) [rCaliberGX] 22],4,5.68797
563156,0.02498265093684941,Various - Yolomania Vol. 3A (Fullerene-) [Bach ft. West Village - Black Cloak Skeleton [porkypink] 13],4,4.13499
563157,0.07759784075573549,Various - Yolomania Vol. 3A (Fullerene-) [BaSTeT - DARK LEGACY [Wafles] 14],4,4.48218
563158,0.16911250873515024,Various - Yolomania Vol. 3A (Fullerene-) [BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 15],4,4.21755
563159,0.01072234762979684,Various - Yolomania Vol. 3A (Fullerene-) [Detach M-Style - 300 [Wiosna] 17],4,4.45924
563160,0.08460325801366264,Various - Yolomania Vol. 3A (Fullerene-) [DJ Noriken - Elektrick U-Phoria [IcyWorld] 15],4,4.55608
563161,0.0933955970647098,Various - Yolomania Vol. 3A (Fullerene-) [hyi - ephemera [rCaliberGX] 12],4,3.99477
563162,0.3574408901251738,Various - Yolomania Vol. 3A (Fullerene-) [Japanese People - Do you even squeak [BilliumMoto] 15],4,4.1226
563163,0.3499406880189798,Various - Yolomania Vol. 3A (Fullerene-) [Japanese People - Do you even squeak [BilliumMoto] 17],4,5.01303
563164,0.011750881316098707,Various - Yolomania Vol. 3A (Fullerene-) [Mafumafu - [Eimin Douwa] [Skwid] 15],4,4.14352
563165,0.044009779951100246,Various - Yolomania Vol. 3A (Fullerene-) [OSTER Project - Devilz Sacrifice [rCaliberGX] 12],4,3.98828
563166,0.046765734265734264,Various - Yolomania Vol. 3A (Fullerene-) [Pentakill - Deathfire Grasp [IronSheep vs. Skwid] 15],4,4.53705
563167,0.16958041958041958,Various - Yolomania Vol. 3A (Fullerene-) [TAG - Chronos [Ghakimx] 10],4,3.75592
563168,0.08812949640287769,Various - Yolomania Vol. 3A (Fullerene-) [Terminal 11 - Bullets Over Brainwaves [Zephei] 16],4,4.706
563169,0.0918918918918919,Various - Yolomania Vol. 3A (Fullerene-) [Tsukasa - Chemical Star [Yulanik] 09],4,3.24012
563170,0.12400756143667296,Various - Yolomania Vol. 3A (Fullerene-) [void - Caelumize [Wafles] 14],4,4.35706
563171,0.0,Various - Yolomania Vol. 3A (Fullerene-) [Zektbach - Ark Ouroboros [Yulanik] 08],4,3.23797
563731,0.026170798898071626,"Fear, and Loathing in Las Vegas - Let Me Hear (bilqiscutee) [puxtu's Hard]",1,3.07546
564184,0.0,SMiLE.dk - BUTTERFLY (UPSWING MIX) (Marirose) [Standard],1,3.01589
564542,0.058365758754863814,xi - .357 Magnum (Akali) [4K Hyper],1,3.30506
564609,0.15632458233890215,alan - Over the clouds -BURST mix- (LordRaika) [4K HD],1,2.80078
564610,0.20466786355475763,alan - Over the clouds -BURST mix- (LordRaika) [4K MX],1,3.94081
564612,0.21245828698553948,alan - Over the clouds -BURST mix- (LordRaika) [7K HD],1,2.92779
564613,0.21674876847290642,alan - Over the clouds -BURST mix- (LordRaika) [7K MX],1,3.91191
565012,0.10309278350515463,ave;new feat.Sakura Saori - Graceful Anomaly (Kyousuke-) [Hard],1,2.54377
565146,0.2527659574468085,JerryC - Canon Rock (momo1101) [Harby's Insane],4,4.34235
565427,0.08290685772773797,SHK - Halloween Party (DarkSider2442) [Hard],4,3.09681
565447,0.12775171418260556,Helblinde - Grief & Malice (Fullerene-) [Walpurgisnacht  7K obj. -Kamikaze-],4,6.07224
565453,0.04080351537978657,Neru x Rib - Jinsei wa Hoeru (puxtu) [HD],1,3.06397
565639,0.11242067089755213,SMiLE.dk - BUTTERFLY (UPSWING MIX) (Marirose) [S.Demon's Heavy],1,3.95701
565759,0.29523809523809524,PLight feat. mow2 - OVERDRIVERS (ExUsagi) [INFINITE],1,5.01799
566150,0.14810810810810812,ave;new feat.Sakura Saori - Graceful Anomaly (Kyousuke-) [Zan's Anomaly],1,3.45933
566931,0.036180904522613064,SUWAKI - Shungiku (Marirose) [Hard],1,2.99434
568156,0.11270358306188925,Camellia - werewolf howls. (Takane6) [Ichi x Shana's INFINITE Lv.16],1,4.6634
568463,0.14240274039637876,bbn - Identic Conflict (pporse) [Birdcage],1,5.47947
569712,0.10377358490566038,Yooh - FIRE FIRE -DARK BLAZE REMIX- (Shinzo-) [EXHAUST],1,3.68125
569795,0.24865735767991407,Neru x Rib - Jinsei wa Hoeru (puxtu) [Usagi's MX],1,3.84438
570759,0.19193324061196107,LiSA - Rising Hope -TV ver.- ([AyanoTatemaya]) [4K HD],1,2.87757
570760,0.17089305402425578,LiSA - Rising Hope -TV ver.- ([AyanoTatemaya]) [4K MX],1,3.84313
570789,0.049001393404551785,Chroma - Hoshi ga Furanai Machi (LeiN-) [StarFalLing],4,4.33831
571519,0.0,Kozato - Tsuki -Yue- (KawaEE) [Hyper],1,2.85385
572480,0.084155161078238,SHK - Halloween Party (DarkSider2442) [Extra],4,5.31928
573731,0.04099329917225069,"nano - No pain, No game (Takane6) [4K Insane]",4,4.3469
575375,0.013498312710911136,"nano - No pain, No game (Takane6) [4K Hard]",4,3.2614
577387,0.1560798548094374,Haruna Luna - Startear -TV size ver.- (Kuo Kyoka) [4K Lv.16],1,2.62801
577389,0.16481994459833796,Haruna Luna - Startear -TV size ver.- (Kuo Kyoka) [4K Lv.20],1,3.21145
577391,0.17017828200972449,Haruna Luna - Startear -TV size ver.- (Kuo Kyoka) [7K Lv.18],1,2.70333
577393,0.24851367419738407,Haruna Luna - Startear -TV size ver.- (Kuo Kyoka) [7K Lv.24],1,3.72854
577429,0.0335195530726257,Halozy - Kanshou no Matenrou (Feerum) [World's End],1,4.52863
578591,0.15841584158415842,Hana - Kuukirikigaku Shoujo to Shounen no Uta ([AyanoTatemaya]) [4K HD],1,2.7878
578593,0.1614123581336696,Hana - Kuukirikigaku Shoujo to Shounen no Uta ([AyanoTatemaya]) [7K HD],1,2.92678
578595,0.22506619593998234,Hana - Kuukirikigaku Shoujo to Shounen no Uta ([AyanoTatemaya]) [7K MX],1,4.47882
579123,0.06702619414483821,D.J.Amuro - ZZ (Nanatsu) [MX],4,3.76174
579125,0.1007357102433503,D.J.Amuro - ZZ (Nanatsu) [SC],4,5.06073
579497,0.0,LiSA - Rising Hope -TV ver.- ([AyanoTatemaya]) [Shana's 7K HD],1,3.24469
579709,0.0,Memme - Chinese Restaurant (ajeemaniz) [Burst!ng Fried Rice],1,4.3536
579713,0.2831505483549352,Memme - Chinese Restaurant (ajeemaniz) [Hard Grilled Chicken],1,3.15082
579715,0.5079491255961844,Memme - Chinese Restaurant (ajeemaniz) [Insanity Noodles],1,4.0787
579717,0.038686987104337635,Memme - Chinese Restaurant (ajeemaniz) [Advanced Saucy Meatball],1,2.696
580465,0.18311688311688312,MikitoP feat.Matsushita - Kunoichi demo Koi ga Shitai ([GraveChaos]) [ADVANCED],1,2.72272
580759,0.36251402918069586,yuikonnu - Chikyuu Saigo no Kokuhaku wo (Zenonia) [ZenoCORE!],4,7.34334
580853,0.0,himmeltengoku - Whisper of Rose (KawaEE) [Another],1,3.84331
581457,0.10606060606060606,Dormir - Une mage blanche (Zan -) [Hard],1,2.8463
582775,0.006051437216338881,D.J.Amuro - ZZ (Nanatsu) [Black Another],4,5.97114
583855,0.13293502613890965,Nightmare - Boulafacet (MasterSonic10) [SC],1,4.48907
583875,0.054140127388535034,senya - Tsuki ni Murakumo Hana ni Kaze (17VA) [Genesis' Hard],4,4.6142
583877,0.3357212634321068,senya - Tsuki ni Murakumo Hana ni Kaze (17VA) [Lunatic],4,7.57647
583879,0.11234640140433001,senya - Tsuki ni Murakumo Hana ni Kaze (17VA) [Kawa's Normal],4,3.42755
583881,0.16086298258894777,senya - Tsuki ni Murakumo Hana ni Kaze (17VA) [Rumi's Insane],4,5.67126
584133,0.34991568296795955,ChouCho - starlog (17VA) [Luminescence],4,5.88642
584403,0.20677570093457945,Nightmare - Boulafacet (MasterSonic10) [SHD],1,5.39852
584589,0.08468468468468468,Nightmare - Boulafacet (MasterSonic10) [MX],1,3.46983
585251,0.10810810810810811,Nightmare - Boulafacet (MasterSonic10) [ajee's HD],1,2.82198
585313,0.0916754478398314,Nightmare - Boulafacet (MasterSonic10) [Crying's HD],1,3.03887
587017,0.09064748201438849,SiM - EXiSTENCE (TV Edit) (Saut) [puxtu's HD],1,2.61049
587401,0.15522388059701492,Suzuki Konomi - Absolute Soul (Adinata28) [HD],1,2.68678
587625,0.18773373223635004,Warak - REANIMATE (Rayz141) [Reanimated obj. Kamikaze],1,3.77903
588677,0.0171875,AKINO from bless4 - MIIRO ([ S a k u r a ]) [HD],1,2.57608
588679,0.1506524317912218,AKINO from bless4 - MIIRO ([ S a k u r a ]) [yuyul's MX],1,3.56029
588729,0.13452188006482982,xi - Valhalla (Remillion Cross) [Hyper],4,3.14082
589113,0.1441717791411043,JULIE SIGTUNA (CVYamamoto Nozomi) - BelievexBelieve ([ A v a l o n ]) [Lv.12],1,2.8652
589421,0.0,himmeltengoku - Whisper of Rose (KawaEE) [Hyper],1,2.8538
590515,0.06657963446475196,nato - Yog-Sothoth (AJIekceu) [MX],1,4.61016
590573,0.07931404072883172,Yooh - Shanghai Kouchakan ~ Chinese Tea Orchid Remix (SanadaYukimura) [ADVANCED],1,3.09463
590575,0.023076923076923078,Yooh - Shanghai Kouchakan ~ Chinese Tea Orchid Remix (SanadaYukimura) [EXHAUST],1,4.29753
590615,0.09885260370697264,nato - Yog-Sothoth (AJIekceu) [HD],1,3.57052
591311,0.0,w_tre respect for AT&HU - Schur's Theorem (Nivrad00) [Black Another],1,5.32341
591839,0.29222520107238603,xi - Valhalla (Remillion Cross) [LordRaika's Another],4,4.04994
591999,0.06329113924050633,Team Grimoire - C18H27NO3 ([Shana Lesus]) [4K ADVANCED],4,3.52818
592219,0.14091350826044705,D.J.Amuro - ZZ (Nanatsu) [LordRaika's HD],4,3.0773
593403,0.0019464720194647203,xi - Valhalla (Remillion Cross) [Usagi's White Another],4,5.19719
594075,0.10395584176632934,Hana - Kuukirikigaku Shoujo to Shounen no Uta ([AyanoTatemaya]) [KK's 4K MX],1,3.79948
595725,0.27204853009799346,ChouCho - starlog (17VA) [LordRaika's Hard],4,3.0796
596641,0.9149952244508118,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Bassdrop Freaks (LN Master)],4,5.11416
599617,0.2691695832007636,ChouCho - starlog (17VA) [Insane],4,4.71077
600279,0.17904761904761904,Camellia feat. Nanahira - Nanahira Collection (Rinzler) [Bassdrop Freaks],4,3.49685
